日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2025-03-12,14:55:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6509.8,-1301960,-1手,-,7000,29.95,全部成交,2025-03-12 14:55:00
2025-03-13,09:31:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6508,1301600,1手,-,0,29.94,全部成交,2025-03-13 09:31:00
2025-03-13,10:11:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6451.4,-1290280,-1手,-,11320,29.68,全部成交,2025-03-13 10:11:00
2025-03-13,10:20:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6430,1286000,1手,-,0,29.58,全部成交,2025-03-13 10:20:00
2025-03-13,10:55:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6435.8,-1287160,-1手,-,-1160,29.6,全部成交,2025-03-13 10:55:00
2025-03-13,11:11:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6412.6,1282520,1手,-,0,29.5,全部成交,2025-03-13 11:11:00
2025-03-13,13:51:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6393.2,-1278640,-1手,-,3880,29.41,全部成交,2025-03-13 13:51:00
2025-03-13,14:07:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6367.2,1273440,1手,-,0,29.29,全部成交,2025-03-13 14:07:00
2025-03-13,14:15:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6380.2,-1276040,-1手,-,-2600,29.35,全部成交,2025-03-13 14:15:00
2025-03-14,09:32:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6436,1287200,1手,-,0,29.61,全部成交,2025-03-14 09:32:00
2025-03-14,09:57:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6459.2,-1291840,-1手,-,-4640,29.71,全部成交,2025-03-14 09:57:00
2025-03-14,10:50:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6466.4,1293280,1手,-,0,29.75,全部成交,2025-03-14 10:50:00
2025-03-14,11:03:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6492.2,-1298440,-1手,-,-5160,29.86,全部成交,2025-03-14 11:03:00
2025-03-14,14:14:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6537.4,1307480,1手,-,0,30.07,全部成交,2025-03-14 14:14:00
2025-03-14,14:55:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6566.2,-1313240,-1手,-,-5760,30.2,全部成交,2025-03-14 14:55:00
2025-03-17,10:49:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6559.2,1311840,1手,-,0,30.17,全部成交,2025-03-17 10:49:00
2025-03-17,13:41:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6555.4,-1311080,-1手,-,760,30.15,全部成交,2025-03-17 13:41:00
2025-03-18,10:10:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6595.2,1319040,1手,-,0,30.34,全部成交,2025-03-18 10:10:00
2025-03-18,13:32:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6580.4,-1316080,-1手,-,2960,30.27,全部成交,2025-03-18 13:32:00
2025-03-18,14:13:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6566.6,1313320,1手,-,0,30.21,全部成交,2025-03-18 14:13:00
2025-03-18,14:27:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6593,-1318600,-1手,-,-5280,30.33,全部成交,2025-03-18 14:27:00
2025-03-19,09:32:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6560.4,1312080,1手,-,0,30.18,全部成交,2025-03-19 09:32:00
2025-03-19,10:29:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6533,-1306600,-1手,-,5480,30.05,全部成交,2025-03-19 10:29:00
2025-03-19,13:07:00,金融期货,中证1000指数(IM2503.CCFX),开空,市价单,1手,6546.8,1309360,1手,-,0,30.12,全部成交,2025-03-19 13:07:00
2025-03-19,13:14:00,金融期货,中证1000指数(IM2503.CCFX),平空,市价单,-1手,6573.8,-1314760,-1手,-,-5400,30.24,全部成交,2025-03-19 13:14:00
